index,zoom,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
0,17,74330,60626,74331,60626,74332,60626,74333,60626,74334,60626,74335,60626,74330,60627,74331,60627,74332,60627,74333,60627,74334,60627,74335,60627
1,17,74336,60626,74337,60626,74338,60626,74339,60626,74340,60626,74341,60626,74336,60627,74337,60627,74338,60627,74339,60627,74340,60627,74341,60627
2,17,74342,60626,74343,60626,74344,60626,74345,60626,74346,60626,74347,60626,74342,60627,74343,60627,74344,60627,74345,60627,74346,60627,74347,60627
3,17,74348,60626,74349,60626,74350,60626,74351,60626,74352,60626,74353,60626,74348,60627,74349,60627,74350,60627,74351,60627,74352,60627,74353,60627
4,17,74354,60626,74355,60626,74356,60626,74357,60626,74358,60626,74359,60626,74354,60627,74355,60627,74356,60627,74357,60627,74358,60627,74359,60627
5,17,74360,60626,74361,60626,74362,60626,74363,60626,74364,60626,74365,60626,74360,60627,74361,60627,74362,60627,74363,60627,74364,60627,74365,60627
6,17,74366,60626,74367,60626,74368,60626,74369,60626,74370,60626,74371,60626,74366,60627,74367,60627,74368,60627,74369,60627,74370,60627,74371,60627
7,17,74372,60626,74373,60626,74374,60626,74375,60626,74376,60626,74377,60626,74372,60627,74373,60627,74374,60627,74375,60627,74376,60627,74377,60627
8,17,74378,60626,74379,60626,74380,60626,74381,60626,74382,60626,74383,60626,74378,60627,74379,60627,74380,60627,74381,60627,74382,60627,74383,60627
9,17,74384,60626,74385,60626,74386,60626,74387,60626,74388,60626,74389,60626,74384,60627,74385,60627,74386,60627,74387,60627,74388,60627,74389,60627
10,17,74390,60626,74391,60626,74392,60626,74393,60626,74394,60626,74395,60626,74390,60627,74391,60627,74392,60627,74393,60627,74394,60627,74395,60627
11,17,74396,60626,74397,60626,74398,60626,74399,60626,74400,60626,74401,60626,74396,60627,74397,60627,74398,60627,74399,60627,74400,60627,74401,60627
12,17,74402,60626,74403,60626,74404,60626,74405,60626,74406,60626,74407,60626,74402,60627,74403,60627,74404,60627,74405,60627,74406,60627,74407,60627
13,17,74408,60626,74409,60626,74410,60626,74411,60626,74412,60626,74413,60626,74408,60627,74409,60627,74410,60627,74411,60627,74412,60627,74413,60627
14,17,74414,60626,74415,60626,74416,60626,74417,60626,74418,60626,74419,60626,74414,60627,74415,60627,74416,60627,74417,60627,74418,60627,74419,60627
15,17,74420,60626,74421,60626,74422,60626,74423,60626,74424,60626,74425,60626,74420,60627,74421,60627,74422,60627,74423,60627,74424,60627,74425,60627
16,17,74426,60626,74427,60626,74428,60626,74429,60626,74430,60626,74431,60626,74426,60627,74427,60627,74428,60627,74429,60627,74430,60627,74431,60627
17,17,74432,60626,74433,60626,74434,60626,74435,60626,74436,60626,74437,60626,74432,60627,74433,60627,74434,60627,74435,60627,74436,60627,74437,60627
18,17,74438,60626,74439,60626,74440,60626,74441,60626,74442,60626,74443,60626,74438,60627,74439,60627,74440,60627,74441,60627,74442,60627,74443,60627
19,17,74444,60626,74445,60626,74446,60626,74447,60626,74448,60626,74449,60626,74444,60627,74445,60627,74446,60627,74447,60627,74448,60627,74449,60627
20,17,74450,60626,74451,60626,74452,60626,74453,60626,74454,60626,74455,60626,74450,60627,74451,60627,74452,60627,74453,60627,74454,60627,74455,60627
21,17,74456,60626,74457,60626,74458,60626,74459,60626,74460,60626,74461,60626,74456,60627,74457,60627,74458,60627,74459,60627,74460,60627,74461,60627
22,17,74462,60626,74463,60626,74464,60626,74465,60626,74466,60626,74467,60626,74462,60627,74463,60627,74464,60627,74465,60627,74466,60627,74467,60627
23,17,74468,60626,74469,60626,74470,60626,74471,60626,74472,60626,74473,60626,74468,60627,74469,60627,74470,60627,74471,60627,74472,60627,74473,60627
24,17,74474,60626,74475,60626,74476,60626,74477,60626,74478,60626,74479,60626,74474,60627,74475,60627,74476,60627,74477,60627,74478,60627,74479,60627
25,17,74480,60626,74481,60626,74482,60626,74483,60626,74484,60626,74485,60626,74480,60627,74481,60627,74482,60627,74483,60627,74484,60627,74485,60627
26,17,74486,60626,74487,60626,74488,60626,74489,60626,74490,60626,74491,60626,74486,60627,74487,60627,74488,60627,74489,60627,74490,60627,74491,60627
27,17,74492,60626,74493,60626,74494,60626,74495,60626,74496,60626,74497,60626,74492,60627,74493,60627,74494,60627,74495,60627,74496,60627,74497,60627
28,17,74498,60626,74499,60626,74500,60626,74501,60626,74502,60626,74503,60626,74498,60627,74499,60627,74500,60627,74501,60627,74502,60627,74503,60627
29,17,74504,60626,74505,60626,74506,60626,74507,60626,74508,60626,74509,60626,74504,60627,74505,60627,74506,60627,74507,60627,74508,60627,74509,60627
30,17,74510,60626,74511,60626,74512,60626,74513,60626,74514,60626,74515,60626,74510,60627,74511,60627,74512,60627,74513,60627,74514,60627,74515,60627
31,17,74516,60626,74517,60626,74518,60626,74519,60626,74520,60626,74521,60626,74516,60627,74517,60627,74518,60627,74519,60627,74520,60627,74521,60627
32,17,74522,60626,74523,60626,74524,60626,74525,60626,74526,60626,74527,60626,74522,60627,74523,60627,74524,60627,74525,60627,74526,60627,74527,60627
33,17,74528,60626,74529,60626,74530,60626,74531,60626,74532,60626,74533,60626,74528,60627,74529,60627,74530,60627,74531,60627,74532,60627,74533,60627
34,17,74534,60626,74535,60626,74536,60626,74537,60626,74538,60626,74539,60626,74534,60627,74535,60627,74536,60627,74537,60627,74538,60627,74539,60627
35,17,74540,60626,74541,60626,74542,60626,74543,60626,74544,60626,74545,60626,74540,60627,74541,60627,74542,60627,74543,60627,74544,60627,74545,60627
36,17,74546,60626,74547,60626,74548,60626,74549,60626,74550,60626,74551,60626,74546,60627,74547,60627,74548,60627,74549,60627,74550,60627,74551,60627
37,17,74552,60626,74553,60626,74554,60626,74555,60626,74556,60626,74557,60626,74552,60627,74553,60627,74554,60627,74555,60627,74556,60627,74557,60627
38,17,74330,60628,74331,60628,74332,60628,74333,60628,74334,60628,74335,60628,74330,60629,74331,60629,74332,60629,74333,60629,74334,60629,74335,60629
39,17,74336,60628,74337,60628,74338,60628,74339,60628,74340,60628,74341,60628,74336,60629,74337,60629,74338,60629,74339,60629,74340,60629,74341,60629
40,17,74342,60628,74343,60628,74344,60628,74345,60628,74346,60628,74347,60628,74342,60629,74343,60629,74344,60629,74345,60629,74346,60629,74347,60629
41,17,74348,60628,74349,60628,74350,60628,74351,60628,74352,60628,74353,60628,74348,60629,74349,60629,74350,60629,74351,60629,74352,60629,74353,60629
42,17,74354,60628,74355,60628,74356,60628,74357,60628,74358,60628,74359,60628,74354,60629,74355,60629,74356,60629,74357,60629,74358,60629,74359,60629
43,17,74360,60628,74361,60628,74362,60628,74363,60628,74364,60628,74365,60628,74360,60629,74361,60629,74362,60629,74363,60629,74364,60629,74365,60629
44,17,74366,60628,74367,60628,74368,60628,74369,60628,74370,60628,74371,60628,74366,60629,74367,60629,74368,60629,74369,60629,74370,60629,74371,60629
45,17,74372,60628,74373,60628,74374,60628,74375,60628,74376,60628,74377,60628,74372,60629,74373,60629,74374,60629,74375,60629,74376,60629,74377,60629
46,17,74378,60628,74379,60628,74380,60628,74381,60628,74382,60628,74383,60628,74378,60629,74379,60629,74380,60629,74381,60629,74382,60629,74383,60629
47,17,74384,60628,74385,60628,74386,60628,74387,60628,74388,60628,74389,60628,74384,60629,74385,60629,74386,60629,74387,60629,74388,60629,74389,60629
48,17,74390,60628,74391,60628,74392,60628,74393,60628,74394,60628,74395,60628,74390,60629,74391,60629,74392,60629,74393,60629,74394,60629,74395,60629
49,17,74396,60628,74397,60628,74398,60628,74399,60628,74400,60628,74401,60628,74396,60629,74397,60629,74398,60629,74399,60629,74400,60629,74401,60629
50,17,74402,60628,74403,60628,74404,60628,74405,60628,74406,60628,74407,60628,74402,60629,74403,60629,74404,60629,74405,60629,74406,60629,74407,60629
51,17,74408,60628,74409,60628,74410,60628,74411,60628,74412,60628,74413,60628,74408,60629,74409,60629,74410,60629,74411,60629,74412,60629,74413,60629
52,17,74414,60628,74415,60628,74416,60628,74417,60628,74418,60628,74419,60628,74414,60629,74415,60629,74416,60629,74417,60629,74418,60629,74419,60629
53,17,74420,60628,74421,60628,74422,60628,74423,60628,74424,60628,74425,60628,74420,60629,74421,60629,74422,60629,74423,60629,74424,60629,74425,60629
54,17,74426,60628,74427,60628,74428,60628,74429,60628,74430,60628,74431,60628,74426,60629,74427,60629,74428,60629,74429,60629,74430,60629,74431,60629
55,17,74432,60628,74433,60628,74434,60628,74435,60628,74436,60628,74437,60628,74432,60629,74433,60629,74434,60629,74435,60629,74436,60629,74437,60629
56,17,74438,60628,74439,60628,74440,60628,74441,60628,74442,60628,74443,60628,74438,60629,74439,60629,74440,60629,74441,60629,74442,60629,74443,60629
57,17,74444,60628,74445,60628,74446,60628,74447,60628,74448,60628,74449,60628,74444,60629,74445,60629,74446,60629,74447,60629,74448,60629,74449,60629
58,17,74450,60628,74451,60628,74452,60628,74453,60628,74454,60628,74455,60628,74450,60629,74451,60629,74452,60629,74453,60629,74454,60629,74455,60629
59,17,74456,60628,74457,60628,74458,60628,74459,60628,74460,60628,74461,60628,74456,60629,74457,60629,74458,60629,74459,60629,74460,60629,74461,60629
60,17,74462,60628,74463,60628,74464,60628,74465,60628,74466,60628,74467,60628,74462,60629,74463,60629,74464,60629,74465,60629,74466,60629,74467,60629
61,17,74468,60628,74469,60628,74470,60628,74471,60628,74472,60628,74473,60628,74468,60629,74469,60629,74470,60629,74471,60629,74472,60629,74473,60629
62,17,74474,60628,74475,60628,74476,60628,74477,60628,74478,60628,74479,60628,74474,60629,74475,60629,74476,60629,74477,60629,74478,60629,74479,60629
63,17,74480,60628,74481,60628,74482,60628,74483,60628,74484,60628,74485,60628,74480,60629,74481,60629,74482,60629,74483,60629,74484,60629,74485,60629
64,17,74486,60628,74487,60628,74488,60628,74489,60628,74490,60628,74491,60628,74486,60629,74487,60629,74488,60629,74489,60629,74490,60629,74491,60629
65,17,74492,60628,74493,60628,74494,60628,74495,60628,74496,60628,74497,60628,74492,60629,74493,60629,74494,60629,74495,60629,74496,60629,74497,60629
66,17,74498,60628,74499,60628,74500,60628,74501,60628,74502,60628,74503,60628,74498,60629,74499,60629,74500,60629,74501,60629,74502,60629,74503,60629
67,17,74504,60628,74505,60628,74506,60628,74507,60628,74508,60628,74509,60628,74504,60629,74505,60629,74506,60629,74507,60629,74508,60629,74509,60629
68,17,74510,60628,74511,60628,74512,60628,74513,60628,74514,60628,74515,60628,74510,60629,74511,60629,74512,60629,74513,60629,74514,60629,74515,60629
69,17,74516,60628,74517,60628,74518,60628,74519,60628,74520,60628,74521,60628,74516,60629,74517,60629,74518,60629,74519,60629,74520,60629,74521,60629
70,17,74522,60628,74523,60628,74524,60628,74525,60628,74526,60628,74527,60628,74522,60629,74523,60629,74524,60629,74525,60629,74526,60629,74527,60629
71,17,74528,60628,74529,60628,74530,60628,74531,60628,74532,60628,74533,60628,74528,60629,74529,60629,74530,60629,74531,60629,74532,60629,74533,60629
72,17,74534,60628,74535,60628,74536,60628,74537,60628,74538,60628,74539,60628,74534,60629,74535,60629,74536,60629,74537,60629,74538,60629,74539,60629
73,17,74540,60628,74541,60628,74542,60628,74543,60628,74544,60628,74545,60628,74540,60629,74541,60629,74542,60629,74543,60629,74544,60629,74545,60629
74,17,74546,60628,74547,60628,74548,60628,74549,60628,74550,60628,74551,60628,74546,60629,74547,60629,74548,60629,74549,60629,74550,60629,74551,60629
75,17,74552,60628,74553,60628,74554,60628,74555,60628,74556,60628,74557,60628,74552,60629,74553,60629,74554,60629,74555,60629,74556,60629,74557,60629
76,17,74330,60630,74331,60630,74332,60630,74333,60630,74334,60630,74335,60630,74330,60631,74331,60631,74332,60631,74333,60631,74334,60631,74335,60631
77,17,74336,60630,74337,60630,74338,60630,74339,60630,74340,60630,74341,60630,74336,60631,74337,60631,74338,60631,74339,60631,74340,60631,74341,60631
78,17,74342,60630,74343,60630,74344,60630,74345,60630,74346,60630,74347,60630,74342,60631,74343,60631,74344,60631,74345,60631,74346,60631,74347,60631
79,17,74348,60630,74349,60630,74350,60630,74351,60630,74352,60630,74353,60630,74348,60631,74349,60631,74350,60631,74351,60631,74352,60631,74353,60631
80,17,74354,60630,74355,60630,74356,60630,74357,60630,74358,60630,74359,60630,74354,60631,74355,60631,74356,60631,74357,60631,74358,60631,74359,60631
81,17,74360,60630,74361,60630,74362,60630,74363,60630,74364,60630,74365,60630,74360,60631,74361,60631,74362,60631,74363,60631,74364,60631,74365,60631
82,17,74366,60630,74367,60630,74368,60630,74369,60630,74370,60630,74371,60630,74366,60631,74367,60631,74368,60631,74369,60631,74370,60631,74371,60631
83,17,74372,60630,74373,60630,74374,60630,74375,60630,74376,60630,74377,60630,74372,60631,74373,60631,74374,60631,74375,60631,74376,60631,74377,60631
84,17,74378,60630,74379,60630,74380,60630,74381,60630,74382,60630,74383,60630,74378,60631,74379,60631,74380,60631,74381,60631,74382,60631,74383,60631
85,17,74384,60630,74385,60630,74386,60630,74387,60630,74388,60630,74389,60630,74384,60631,74385,60631,74386,60631,74387,60631,74388,60631,74389,60631
86,17,74390,60630,74391,60630,74392,60630,74393,60630,74394,60630,74395,60630,74390,60631,74391,60631,74392,60631,74393,60631,74394,60631,74395,60631
87,17,74396,60630,74397,60630,74398,60630,74399,60630,74400,60630,74401,60630,74396,60631,74397,60631,74398,60631,74399,60631,74400,60631,74401,60631
88,17,74402,60630,74403,60630,74404,60630,74405,60630,74406,60630,74407,60630,74402,60631,74403,60631,74404,60631,74405,60631,74406,60631,74407,60631
89,17,74408,60630,74409,60630,74410,60630,74411,60630,74412,60630,74413,60630,74408,60631,74409,60631,74410,60631,74411,60631,74412,60631,74413,60631
90,17,74414,60630,74415,60630,74416,60630,74417,60630,74418,60630,74419,60630,74414,60631,74415,60631,74416,60631,74417,60631,74418,60631,74419,60631
91,17,74420,60630,74421,60630,74422,60630,74423,60630,74424,60630,74425,60630,74420,60631,74421,60631,74422,60631,74423,60631,74424,60631,74425,60631
92,17,74426,60630,74427,60630,74428,60630,74429,60630,74430,60630,74431,60630,74426,60631,74427,60631,74428,60631,74429,60631,74430,60631,74431,60631
93,17,74432,60630,74433,60630,74434,60630,74435,60630,74436,60630,74437,60630,74432,60631,74433,60631,74434,60631,74435,60631,74436,60631,74437,60631
94,17,74438,60630,74439,60630,74440,60630,74441,60630,74442,60630,74443,60630,74438,60631,74439,60631,74440,60631,74441,60631,74442,60631,74443,60631
95,17,74444,60630,74445,60630,74446,60630,74447,60630,74448,60630,74449,60630,74444,60631,74445,60631,74446,60631,74447,60631,74448,60631,74449,60631
96,17,74450,60630,74451,60630,74452,60630,74453,60630,74454,60630,74455,60630,74450,60631,74451,60631,74452,60631,74453,60631,74454,60631,74455,60631
97,17,74456,60630,74457,60630,74458,60630,74459,60630,74460,60630,74461,60630,74456,60631,74457,60631,74458,60631,74459,60631,74460,60631,74461,60631
98,17,74462,60630,74463,60630,74464,60630,74465,60630,74466,60630,74467,60630,74462,60631,74463,60631,74464,60631,74465,60631,74466,60631,74467,60631
99,17,74468,60630,74469,60630,74470,60630,74471,60630,74472,60630,74473,60630,74468,60631,74469,60631,74470,60631,74471,60631,74472,60631,74473,60631
100,17,74474,60630,74475,60630,74476,60630,74477,60630,74478,60630,74479,60630,74474,60631,74475,60631,74476,60631,74477,60631,74478,60631,74479,60631
101,17,74480,60630,74481,60630,74482,60630,74483,60630,74484,60630,74485,60630,74480,60631,74481,60631,74482,60631,74483,60631,74484,60631,74485,60631
102,17,74486,60630,74487,60630,74488,60630,74489,60630,74490,60630,74491,60630,74486,60631,74487,60631,74488,60631,74489,60631,74490,60631,74491,60631
103,17,74492,60630,74493,60630,74494,60630,74495,60630,74496,60630,74497,60630,74492,60631,74493,60631,74494,60631,74495,60631,74496,60631,74497,60631
104,17,74498,60630,74499,60630,74500,60630,74501,60630,74502,60630,74503,60630,74498,60631,74499,60631,74500,60631,74501,60631,74502,60631,74503,60631
105,17,74504,60630,74505,60630,74506,60630,74507,60630,74508,60630,74509,60630,74504,60631,74505,60631,74506,60631,74507,60631,74508,60631,74509,60631
106,17,74510,60630,74511,60630,74512,60630,74513,60630,74514,60630,74515,60630,74510,60631,74511,60631,74512,60631,74513,60631,74514,60631,74515,60631
107,17,74516,60630,74517,60630,74518,60630,74519,60630,74520,60630,74521,60630,74516,60631,74517,60631,74518,60631,74519,60631,74520,60631,74521,60631
108,17,74522,60630,74523,60630,74524,60630,74525,60630,74526,60630,74527,60630,74522,60631,74523,60631,74524,60631,74525,60631,74526,60631,74527,60631
109,17,74528,60630,74529,60630,74530,60630,74531,60630,74532,60630,74533,60630,74528,60631,74529,60631,74530,60631,74531,60631,74532,60631,74533,60631
110,17,74534,60630,74535,60630,74536,60630,74537,60630,74538,60630,74539,60630,74534,60631,74535,60631,74536,60631,74537,60631,74538,60631,74539,60631
111,17,74540,60630,74541,60630,74542,60630,74543,60630,74544,60630,74545,60630,74540,60631,74541,60631,74542,60631,74543,60631,74544,60631,74545,60631
112,17,74546,60630,74547,60630,74548,60630,74549,60630,74550,60630,74551,60630,74546,60631,74547,60631,74548,60631,74549,60631,74550,60631,74551,60631
113,17,74552,60630,74553,60630,74554,60630,74555,60630,74556,60630,74557,60630,74552,60631,74553,60631,74554,60631,74555,60631,74556,60631,74557,60631
114,17,74330,60632,74331,60632,74332,60632,74333,60632,74334,60632,74335,60632,74330,60633,74331,60633,74332,60633,74333,60633,74334,60633,74335,60633
115,17,74336,60632,74337,60632,74338,60632,74339,60632,74340,60632,74341,60632,74336,60633,74337,60633,74338,60633,74339,60633,74340,60633,74341,60633
116,17,74342,60632,74343,60632,74344,60632,74345,60632,74346,60632,74347,60632,74342,60633,74343,60633,74344,60633,74345,60633,74346,60633,74347,60633
117,17,74348,60632,74349,60632,74350,60632,74351,60632,74352,60632,74353,60632,74348,60633,74349,60633,74350,60633,74351,60633,74352,60633,74353,60633
118,17,74354,60632,74355,60632,74356,60632,74357,60632,74358,60632,74359,60632,74354,60633,74355,60633,74356,60633,74357,60633,74358,60633,74359,60633
119,17,74360,60632,74361,60632,74362,60632,74363,60632,74364,60632,74365,60632,74360,60633,74361,60633,74362,60633,74363,60633,74364,60633,74365,60633
120,17,74366,60632,74367,60632,74368,60632,74369,60632,74370,60632,74371,60632,74366,60633,74367,60633,74368,60633,74369,60633,74370,60633,74371,60633
121,17,74372,60632,74373,60632,74374,60632,74375,60632,74376,60632,74377,60632,74372,60633,74373,60633,74374,60633,74375,60633,74376,60633,74377,60633
122,17,74378,60632,74379,60632,74380,60632,74381,60632,74382,60632,74383,60632,74378,60633,74379,60633,74380,60633,74381,60633,74382,60633,74383,60633
123,17,74384,60632,74385,60632,74386,60632,74387,60632,74388,60632,74389,60632,74384,60633,74385,60633,74386,60633,74387,60633,74388,60633,74389,60633
124,17,74390,60632,74391,60632,74392,60632,74393,60632,74394,60632,74395,60632,74390,60633,74391,60633,74392,60633,74393,60633,74394,60633,74395,60633
125,17,74396,60632,74397,60632,74398,60632,74399,60632,74400,60632,74401,60632,74396,60633,74397,60633,74398,60633,74399,60633,74400,60633,74401,60633
